timestep,source_node,destination_node,bandwidth_capacity,bandwidth_utilization,delay,packet_loss,jitter,throughput,queue_length,packet_rate
82,0,2,1029.61,0.4846,2.04,0.0,0.98,498.96,0.0,41579.94
82,0,3,934.23,0.577,2.09,0.0,1.08,539.09,0.0,44923.81
82,0,5,932.68,0.5181,1.95,0.0,1.13,483.25,0.0,40271.02
82,0,7,1097.9,0.6133,2.06,0.0,1.21,673.38,0.0,56115.4
82,0,9,1011.39,0.5028,2.07,0.0,1.06,508.56,0.0,42380.17
82,0,10,1068.57,0.6142,2.11,0.0,1.11,656.32,0.0,54693.51
82,0,11,945.81,0.654,1.81,0.0,1.22,618.53,0.0,51544.47
82,0,13,963.09,0.707,1.91,0.0,1.55,680.92,0.0,56743.07
82,0,14,942.2,0.5001,2.18,0.0,1.06,471.24,0.0,39269.8
82,1,0,1075.27,0.5515,1.93,0.0,1.0,592.96,0.0,49413.72
82,1,3,1031.09,0.4959,1.96,0.0,0.99,511.32,0.0,42610.25
82,1,4,1082.91,0.5969,1.98,0.0,1.18,646.41,0.0,53867.14
82,1,6,952.98,0.5753,1.9,0.0,1.09,548.26,0.0,45688.25
82,1,7,1012.27,0.691,1.91,0.0,1.27,699.52,0.0,58293.58
82,1,8,1016.92,0.4826,2.16,0.0,0.93,490.74,0.0,40895.33
82,2,0,979.88,0.5168,1.89,0.0,0.96,506.41,0.0,42201.19
82,2,4,1099.51,0.6072,2.0,0.0,1.14,667.65,0.0,55637.24
82,3,0,918.18,0.6039,1.82,0.0,1.3,554.5,0.0,46208.05
82,3,1,921.93,0.6026,2.05,0.0,1.17,555.54,0.0,46294.58
82,3,8,1058.42,0.4886,1.97,0.0,0.94,517.15,0.0,43095.64
82,4,1,912.71,0.5854,1.95,0.0,1.15,534.26,0.0,44521.62
82,4,2,1099.22,0.6874,2.01,0.0,1.27,755.65,0.0,62970.8
82,4,5,1094.22,0.6822,2.14,0.0,1.47,746.49,0.0,62207.29
82,4,6,902.3,0.5602,2.09,0.0,1.12,505.48,0.0,42123.59
82,4,12,1036.34,0.5064,2.01,0.0,1.05,524.82,0.0,43735.11
82,4,13,953.37,0.572,2.06,0.0,1.26,545.37,0.0,45447.17
82,5,0,922.31,0.5949,1.97,0.0,1.1,548.67,0.0,45722.49
82,5,4,990.74,0.6889,2.18,0.0,1.4,682.53,0.0,56877.54
82,5,11,1075.17,0.6384,1.91,0.0,1.27,686.39,0.0,57198.75
82,5,12,1000.12,0.5889,1.87,0.0,1.24,588.99,0.0,49082.91
82,6,1,1082.53,0.474,2.15,0.0,0.97,513.08,0.0,42756.31
82,6,4,959.69,0.522,2.06,0.0,1.03,500.93,0.0,41743.85
82,6,9,1021.79,0.6497,1.86,0.0,1.2,663.89,0.0,55324.05
82,7,0,1052.5,0.6425,2.02,0.0,1.29,676.24,0.0,56353.64
82,7,1,1055.73,0.5738,2.01,0.0,1.21,605.75,0.0,50479.38
82,8,1,900.11,0.5433,1.93,0.0,1.18,488.99,0.0,40749.0
82,8,3,903.9,0.6601,2.17,0.0,1.31,596.63,0.0,49718.82
82,8,10,1075.74,0.6463,2.13,0.0,1.3,695.29,0.0,57940.64
82,8,14,961.5,0.6756,1.82,0.0,1.43,649.55,0.0,54129.22
82,9,0,1075.6,0.617,2.18,0.0,1.22,663.61,0.0,55300.92
82,9,6,917.13,0.4767,1.99,0.0,0.94,437.2,0.0,36433.07
82,10,0,913.84,0.6648,2.1,0.0,1.39,607.56,0.0,50629.76
82,10,8,1053.17,0.4915,1.85,0.0,1.06,517.68,0.0,43139.93
82,11,0,995.06,0.6461,2.02,0.0,1.36,642.9,0.0,53575.1
82,11,5,953.01,0.6776,2.15,0.0,1.47,645.8,0.0,53817.05
82,12,4,984.63,0.598,1.88,0.0,1.12,588.8,0.0,49066.77
82,12,5,1007.86,0.6262,2.09,0.0,1.26,631.15,0.0,52595.48
82,13,0,940.23,0.6257,1.92,0.0,1.14,588.27,0.0,49022.5
82,13,4,1099.03,0.5841,2.06,0.0,1.27,641.94,0.0,53495.18
82,14,0,987.62,0.535,2.01,0.0,1.01,528.33,0.0,44027.91
82,14,8,924.2,0.5446,1.89,0.0,1.09,503.33,0.0,41944.23
83,0,1,953.4,0.636,2.17,0.0,1.37,606.35,0.0,50529.56
83,0,2,1029.61,0.5072,2.04,0.0,0.96,522.21,0.0,43517.59
83,0,3,934.23,0.6154,2.09,0.0,1.31,574.93,0.0,47910.94
83,0,5,932.68,0.6101,1.95,0.0,1.17,569.0,0.0,47416.89
83,0,7,1097.9,0.6177,2.06,0.0,1.29,678.15,0.0,56512.87
83,0,9,1011.39,0.5522,2.07,0.0,1.07,558.51,0.0,46542.39
83,0,10,1068.57,0.5706,2.11,0.0,1.17,609.73,0.0,50810.84
83,0,11,945.81,0.4793,1.81,0.0,0.98,453.32,0.0,37776.43
83,0,13,963.09,0.6445,1.91,0.0,1.16,620.71,0.0,51725.5
83,0,14,942.2,0.6591,2.18,0.0,1.37,620.97,0.0,51747.65
83,1,0,1075.27,0.4872,1.93,0.0,0.91,523.9,0.0,43658.61
83,1,3,1031.09,0.4656,1.96,0.0,0.93,480.03,0.0,40002.64
83,1,4,1082.91,0.6724,1.98,0.0,1.43,728.2,0.0,60683.05
83,1,6,952.98,0.5209,1.9,0.0,1.07,496.4,0.0,41366.39
83,1,7,1012.27,0.5699,1.91,0.0,1.2,576.9,0.0,48074.9
83,1,8,1016.92,0.6505,2.16,0.0,1.25,661.52,0.0,55127.08
83,2,0,979.88,0.5555,1.89,0.0,1.11,544.34,0.0,45361.76
83,2,4,1099.51,0.6604,2.0,0.0,1.24,726.09,0.0,60507.86
83,3,0,918.18,0.5773,1.82,0.0,1.15,530.09,0.0,44173.94
83,3,1,921.93,0.6133,2.05,0.0,1.14,565.37,0.0,47114.53
83,3,8,1058.42,0.5453,1.97,0.0,1.18,577.17,0.0,48097.82
83,4,1,912.71,0.5224,1.95,0.0,1.0,476.77,0.0,39731.0
83,4,2,1099.22,0.653,2.01,0.0,1.33,717.8,0.0,59816.92
83,4,5,1094.22,0.4748,2.14,0.0,0.96,519.53,0.0,43294.3
83,4,6,902.3,0.6949,2.09,0.0,1.37,627.01,0.0,52251.15
83,4,12,1036.34,0.5866,2.01,0.0,1.27,607.92,0.0,50660.36
83,4,13,953.37,0.5924,2.06,0.0,1.22,564.82,0.0,47068.24
83,5,0,922.31,0.5704,1.97,0.0,1.2,526.13,0.0,43844.15
83,5,4,990.74,0.5822,2.18,0.0,1.09,576.81,0.0,48067.61
83,5,11,1075.17,0.5736,1.91,0.0,1.07,616.69,0.0,51391.06
83,5,12,1000.12,0.4748,1.87,0.0,0.87,474.83,0.0,39569.45
83,6,1,1082.53,0.6031,2.15,0.0,1.27,652.84,0.0,54403.5
83,6,4,959.69,0.6925,2.06,0.0,1.41,664.54,0.0,55378.74
83,6,9,1021.79,0.5667,1.86,0.0,1.04,579.06,0.0,48254.82
83,7,0,1052.5,0.5436,2.02,0.0,1.08,572.09,0.0,47674.4
83,7,1,1055.73,0.5023,2.01,0.0,1.01,530.29,0.0,44191.23
83,8,1,900.11,0.5851,1.93,0.0,1.17,526.68,0.0,43889.75
83,8,3,903.9,0.4925,2.17,0.0,1.01,445.21,0.0,37100.69
83,8,10,1075.74,0.6889,2.13,0.0,1.51,741.13,0.0,61760.9
83,8,14,961.5,0.6337,1.82,0.0,1.24,609.33,0.0,50777.42
83,9,0,1075.6,0.5715,2.18,0.0,1.18,614.7,0.0,51224.61
83,9,6,917.13,0.6439,1.99,0.0,1.36,590.52,0.0,49210.07
83,10,0,913.84,0.6441,2.1,0.0,1.37,588.62,0.0,49052.0
83,10,8,1053.17,0.6043,1.85,0.0,1.19,636.47,0.0,53039.14
83,11,0,995.06,0.5306,2.02,0.0,1.07,528.01,0.0,44000.58
83,11,5,953.01,0.6931,2.15,0.0,1.45,660.52,0.0,55043.51
83,12,4,984.63,0.5685,1.88,0.0,1.17,559.72,0.0,46643.53
83,12,5,1007.86,0.6621,2.09,0.0,1.4,667.33,0.0,55610.72
83,13,0,940.23,0.5133,1.92,0.0,1.04,482.66,0.0,40221.94
83,13,4,1099.03,0.5139,2.06,0.0,0.97,564.83,0.0,47069.11
83,14,0,987.62,0.6472,2.01,0.0,1.32,639.22,0.0,53268.16
83,14,8,924.2,0.5779,1.89,0.0,1.16,534.11,0.0,44509.02
84,0,1,953.4,0.5162,2.17,0.0,1.05,492.1,0.0,41008.49
84,0,2,1029.61,0.5335,2.04,0.0,1.08,549.27,0.0,45772.58
84,0,3,934.23,0.4363,2.09,0.0,0.87,407.64,0.0,33970.37
84,0,5,932.68,0.5861,1.95,0.0,1.21,546.62,0.0,45551.58
84,0,7,1097.9,0.4173,2.06,0.0,0.83,458.2,0.0,38183.3
84,0,9,1011.39,0.5418,2.07,0.0,1.08,547.98,0.0,45664.84
84,0,10,1068.57,0.4544,2.11,0.0,0.85,485.59,0.0,40466.03
84,0,11,945.81,0.5072,1.81,0.0,0.94,479.67,0.0,39972.55
84,0,13,963.09,0.5255,1.91,0.0,1.08,506.08,0.0,42173.32
84,0,14,942.2,0.5881,2.18,0.0,1.08,554.08,0.0,46173.28
84,1,0,1075.27,0.438,1.93,0.0,0.91,470.94,0.0,39245.38
84,1,3,1031.09,0.6103,1.96,0.0,1.23,629.23,0.0,52435.57
84,1,4,1082.91,0.5988,1.98,0.0,1.16,648.43,0.0,54035.99
84,1,6,952.98,0.4894,1.9,0.0,1.03,466.36,0.0,38863.14
84,1,7,1012.27,0.5255,1.91,0.0,1.03,531.95,0.0,44329.44
84,1,8,1016.92,0.4466,2.16,0.0,0.88,454.19,0.0,37849.56
84,2,0,979.88,0.4994,1.89,0.0,1.06,489.3,0.0,40775.26
84,2,4,1099.51,0.5362,2.0,0.0,1.07,589.56,0.0,49130.33
84,3,0,918.18,0.4902,1.82,0.0,0.98,450.12,0.0,37509.88
84,3,1,921.93,0.4783,2.05,0.0,0.86,440.99,0.0,36749.29
84,3,8,1058.42,0.4302,1.97,0.0,0.88,455.36,0.0,37946.78
84,4,1,912.71,0.582,1.95,0.0,1.12,531.24,0.0,44269.81
84,4,2,1099.22,0.5819,2.01,0.0,1.09,639.66,0.0,53304.84
84,4,5,1094.22,0.4328,2.14,0.0,0.89,473.59,0.0,39466.06
84,4,6,902.3,0.5419,2.09,0.0,1.06,488.92,0.0,40743.36
84,4,12,1036.34,0.5983,2.01,0.0,1.14,620.06,0.0,51672.03
84,4,13,953.37,0.5085,2.06,0.0,1.0,484.79,0.0,40398.89
84,5,0,922.31,0.565,1.97,0.0,1.07,521.15,0.0,43429.09
84,5,4,990.74,0.5149,2.18,0.0,1.01,510.09,0.0,42507.34
84,5,11,1075.17,0.5454,1.91,0.0,1.14,586.38,0.0,48864.62
84,5,12,1000.12,0.5768,1.87,0.0,1.04,576.84,0.0,48069.89
84,6,1,1082.53,0.5607,2.15,0.0,1.21,606.94,0.0,50578.16
84,6,4,959.69,0.5419,2.06,0.0,1.12,520.03,0.0,43336.02
84,6,9,1021.79,0.4495,1.86,0.0,0.92,459.3,0.0,38275.19
84,7,0,1052.5,0.4211,2.02,0.0,0.78,443.2,0.0,36933.39
84,7,1,1055.73,0.4451,2.01,0.0,0.91,469.93,0.0,39160.56
84,8,1,900.11,0.4297,1.93,0.0,0.77,386.77,0.0,32230.52
84,8,3,903.9,0.501,2.17,0.0,1.02,452.9,0.0,37741.37
84,8,10,1075.74,0.4387,2.13,0.0,0.85,471.95,0.0,39329.43
84,8,14,961.5,0.5495,1.82,0.0,1.19,528.34,0.0,44028.05
84,9,0,1075.6,0.6107,2.18,0.0,1.12,656.86,0.0,54738.01
84,9,6,917.13,0.5562,1.99,0.0,1.11,510.06,0.0,42505.18
84,10,0,913.84,0.5028,2.1,0.0,1.02,459.49,0.0,38290.59
84,10,8,1053.17,0.4597,1.85,0.0,1.0,484.1,0.0,40341.85
84,11,0,995.06,0.4483,2.02,0.0,0.89,446.11,0.0,37175.77
84,11,5,953.01,0.5842,2.15,0.0,1.15,556.78,0.0,46397.92
84,12,4,984.63,0.4922,1.88,0.0,0.99,484.62,0.0,40385.27
84,12,5,1007.86,0.4176,2.09,0.0,0.88,420.86,0.0,35071.7
84,13,0,940.23,0.5397,1.92,0.0,1.13,507.42,0.0,42285.08
84,13,4,1099.03,0.5232,2.06,0.0,1.02,574.99,0.0,47916.05
84,14,0,987.62,0.5322,2.01,0.0,1.11,525.59,0.0,43799.3
84,14,8,924.2,0.4603,1.89,0.0,0.92,425.39,0.0,35449.1
85,0,1,953.4,0.4163,2.17,0.0,0.76,396.89,0.0,33074.33
85,0,2,1029.61,0.3431,2.04,0.0,0.7,353.22,0.0,29435.35
85,0,3,934.23,0.3579,2.09,0.0,0.73,334.39,0.0,27866.19
85,0,5,932.68,0.4623,1.95,0.0,0.85,431.14,0.0,35928.2
85,0,7,1097.9,0.4127,2.06,0.0,0.75,453.15,0.0,37762.61
85,0,9,1011.39,0.4841,2.07,0.0,1.05,489.6,0.0,40800.18
85,0,10,1068.57,0.4586,2.11,0.0,0.9,490.03,0.0,40835.8
85,0,11,945.81,0.4247,1.81,0.0,0.82,401.68,0.0,33473.27
85,0,13,963.09,0.4518,1.91,0.0,0.93,435.08,0.0,36256.96
85,0,14,942.2,0.3924,2.18,0.0,0.85,369.68,0.0,30806.56
85,1,0,1075.27,0.418,1.93,0.0,0.8,449.41,0.0,37451.21
85,1,3,1031.09,0.3893,1.96,0.0,0.85,401.42,0.0,33451.31
85,1,4,1082.91,0.3754,1.98,0.0,0.72,406.48,0.0,33873.66
85,1,6,952.98,0.4519,1.9,0.0,0.99,430.67,0.0,35889.27
85,1,7,1012.27,0.468,1.91,0.0,0.97,473.74,0.0,39477.96
85,1,8,1016.92,0.4307,2.16,0.0,0.8,437.97,0.0,36497.31
85,2,0,979.88,0.4017,1.89,0.0,0.87,393.65,0.0,32804.22
85,2,4,1099.51,0.4569,2.0,0.0,0.84,502.36,0.0,41863.33
85,3,0,918.18,0.3403,1.82,0.0,0.62,312.43,0.0,26036.2
85,3,1,921.93,0.3277,2.05,0.0,0.67,302.1,0.0,25175.34
85,3,8,1058.42,0.465,1.97,0.0,1.02,492.21,0.0,41017.82
85,4,1,912.71,0.3792,1.95,0.0,0.69,346.12,0.0,28843.39
85,4,2,1099.22,0.377,2.01,0.0,0.82,414.45,0.0,34537.39
85,4,5,1094.22,0.4094,2.14,0.0,0.86,447.95,0.0,37328.83
85,4,6,902.3,0.4608,2.09,0.0,0.96,415.77,0.0,34647.82
85,4,12,1036.34,0.4701,2.01,0.0,0.92,487.18,0.0,40598.38
85,4,13,953.37,0.3647,2.06,0.0,0.71,347.72,0.0,28976.74
85,5,0,922.31,0.3398,1.97,0.0,0.65,313.4,0.0,26117.01
85,5,4,990.74,0.3439,2.18,0.0,0.69,340.67,0.0,28389.15
85,5,11,1075.17,0.3307,1.91,0.0,0.63,355.61,0.0,29634.24
85,5,12,1000.12,0.4453,1.87,0.0,0.82,445.35,0.0,37112.9
85,6,1,1082.53,0.3327,2.15,0.0,0.65,360.16,0.0,30013.66
85,6,4,959.69,0.3982,2.06,0.0,0.73,382.18,0.0,31848.65
85,6,9,1021.79,0.4631,1.86,0.0,0.97,473.18,0.0,39431.56
85,7,0,1052.5,0.4152,2.02,0.0,0.78,437.03,0.0,36419.48
85,7,1,1055.73,0.4583,2.01,0.0,0.88,483.81,0.0,40317.77
85,8,1,900.11,0.4799,1.93,0.0,0.95,432.01,0.0,36000.56
85,8,3,903.9,0.4313,2.17,0.0,0.9,389.82,0.0,32484.9
85,8,10,1075.74,0.4221,2.13,0.0,0.9,454.02,0.0,37835.25
85,8,14,961.5,0.4552,1.82,0.0,0.97,437.68,0.0,36473.73
85,9,0,1075.6,0.4702,2.18,0.0,0.89,505.76,0.0,42146.91
85,9,6,917.13,0.4712,1.99,0.0,1.0,432.15,0.0,36012.24
85,10,0,913.84,0.4823,2.1,0.0,1.05,440.74,0.0,36728.24
85,10,8,1053.17,0.39,1.85,0.0,0.79,410.78,0.0,34231.8
85,11,0,995.06,0.4126,2.02,0.0,0.9,410.61,0.0,34217.1
85,11,5,953.01,0.3738,2.15,0.0,0.77,356.26,0.0,29688.27
85,12,4,984.63,0.3535,1.88,0.0,0.67,348.08,0.0,29006.81
85,12,5,1007.86,0.4508,2.09,0.0,0.85,454.34,0.0,37861.86
85,13,0,940.23,0.4723,1.92,0.0,1.0,444.12,0.0,37009.71
85,13,4,1099.03,0.4508,2.06,0.0,0.85,495.41,0.0,41284.47
85,14,0,987.62,0.3289,2.01,0.0,0.72,324.86,0.0,27071.53
85,14,8,924.2,0.4664,1.89,0.0,1.02,431.05,0.0,35920.74
86,0,1,953.4,0.5998,2.17,0.0,1.31,571.87,0.0,47656.22
86,0,2,1029.61,0.6568,2.04,0.0,1.24,676.21,0.0,56351.0
86,0,3,934.23,0.6204,2.09,0.0,1.24,579.6,0.0,48299.59
86,0,5,932.68,0.6397,1.95,0.0,1.19,596.61,0.0,49717.43
86,0,7,1097.9,0.6841,2.06,0.0,1.24,751.09,0.0,62591.07
86,0,9,1011.39,0.5723,2.07,0.0,1.07,578.85,0.0,48237.35
86,0,10,1068.57,0.4847,2.11,0.0,1.0,517.97,0.0,43164.23
86,0,11,945.81,0.6587,1.81,0.0,1.25,622.98,0.0,51915.19
86,0,13,963.09,0.5432,1.91,0.0,1.12,523.14,0.0,43595.03
86,0,14,942.2,0.6497,2.18,0.0,1.35,612.19,0.0,51016.03
86,1,0,1075.27,0.5065,1.93,0.0,1.02,544.58,0.0,45381.42
86,1,3,1031.09,0.5803,1.96,0.0,1.06,598.37,0.0,49864.31
86,1,4,1082.91,0.559,1.98,0.0,1.03,605.31,0.0,50442.22
86,1,6,952.98,0.5776,1.9,0.0,1.11,550.48,0.0,45873.59
86,1,7,1012.27,0.4975,1.91,0.0,0.97,503.62,0.0,41968.35
86,1,8,1016.92,0.6772,2.16,0.0,1.47,688.62,0.0,57384.9
86,2,0,979.88,0.6863,1.89,0.0,1.43,672.46,0.0,56037.93
86,2,4,1099.51,0.5688,2.0,0.0,1.12,625.44,0.0,52119.76
86,3,0,918.18,0.6879,1.82,0.0,1.28,631.65,0.0,52637.14
86,3,1,921.93,0.5451,2.05,0.0,1.07,502.58,0.0,41881.53
86,3,8,1058.42,0.5082,1.97,0.0,1.1,537.85,0.0,44820.94
86,4,1,912.71,0.6078,1.95,0.0,1.3,554.77,0.0,46230.42
86,4,2,1099.22,0.4969,2.01,0.0,0.96,546.22,0.0,45518.73
86,4,5,1094.22,0.5081,2.14,0.0,0.98,555.97,0.0,46331.09
86,4,6,902.3,0.5844,2.09,0.0,1.13,527.29,0.0,43941.0
86,4,12,1036.34,0.5704,2.01,0.0,1.18,591.15,0.0,49262.7
86,4,13,953.37,0.5796,2.06,0.0,1.24,552.55,0.0,46045.49
86,5,0,922.31,0.5759,1.97,0.0,1.08,531.2,0.0,44266.54
86,5,4,990.74,0.7003,2.18,0.0,1.42,693.84,0.0,57820.1
86,5,11,1075.17,0.6337,1.91,0.0,1.14,681.32,0.0,56776.92
86,5,12,1000.12,0.5291,1.87,0.0,1.07,529.15,0.0,44095.75
86,6,1,1082.53,0.4877,2.15,0.0,0.89,527.93,0.0,43994.1
86,6,4,959.69,0.6442,2.06,0.0,1.31,618.25,0.0,51520.78
86,6,9,1021.79,0.4887,1.86,0.0,0.93,499.32,0.0,41609.75
86,7,0,1052.5,0.5826,2.02,0.0,1.23,613.22,0.0,51102.06
86,7,1,1055.73,0.6461,2.01,0.0,1.26,682.07,0.0,56839.44
86,8,1,900.11,0.6888,1.93,0.0,1.44,619.95,0.0,51662.81
86,8,3,903.9,0.6292,2.17,0.0,1.28,568.74,0.0,47395.18
86,8,10,1075.74,0.4896,2.13,0.0,0.95,526.67,0.0,43888.93
86,8,14,961.5,0.5991,1.82,0.0,1.27,576.03,0.0,48002.18
86,9,0,1075.6,0.5102,2.18,0.0,1.0,548.82,0.0,45734.83
86,9,6,917.13,0.5309,1.99,0.0,0.99,486.89,0.0,40574.49
86,10,0,913.84,0.4768,2.1,0.0,0.86,435.75,0.0,36312.35
86,10,8,1053.17,0.4972,1.85,0.0,0.98,523.66,0.0,43638.47
86,11,0,995.06,0.4923,2.02,0.0,0.94,489.86,0.0,40821.58
86,11,5,953.01,0.5132,2.15,0.0,0.99,489.11,0.0,40759.05
86,12,4,984.63,0.6824,1.88,0.0,1.45,671.9,0.0,55991.76
86,12,5,1007.86,0.6619,2.09,0.0,1.39,667.13,0.0,55594.37
86,13,0,940.23,0.671,1.92,0.0,1.46,630.91,0.0,52575.51
86,13,4,1099.03,0.64,2.06,0.0,1.26,703.42,0.0,58618.73
86,14,0,987.62,0.4761,2.01,0.0,1.01,470.2,0.0,39183.27
86,14,8,924.2,0.4883,1.89,0.0,0.96,451.25,0.0,37604.09
87,0,1,953.4,0.538,2.17,0.0,1.09,512.97,0.0,42747.61
87,0,2,1029.61,0.4147,2.04,0.0,0.88,427.0,0.0,35583.66
87,0,3,934.23,0.4873,2.09,0.0,0.93,455.26,0.0,37938.38
87,0,5,932.68,0.5528,1.95,0.0,1.19,515.56,0.0,42963.4
87,0,7,1097.9,0.4816,2.06,0.0,1.04,528.78,0.0,44064.77
87,0,9,1011.39,0.5969,2.07,0.0,1.3,603.7,0.0,50308.43
87,0,10,1068.57,0.5652,2.11,0.0,1.16,603.93,0.0,50327.18
87,0,11,945.81,0.612,1.81,0.0,1.18,578.82,0.0,48235.13
87,0,13,963.09,0.5728,1.91,0.0,1.22,551.71,0.0,45975.43
87,0,14,942.2,0.5784,2.18,0.0,1.07,544.95,0.0,45412.78
87,1,0,1075.27,0.5567,1.93,0.0,1.12,598.58,0.0,49881.59
87,1,3,1031.09,0.4473,1.96,0.0,0.83,461.16,0.0,38429.6
87,1,4,1082.91,0.5564,1.98,0.0,1.18,602.51,0.0,50208.88
87,1,6,952.98,0.4355,1.9,0.0,0.88,415.04,0.0,34586.5
87,1,7,1012.27,0.5488,1.91,0.0,1.16,555.56,0.0,46296.42
87,1,8,1016.92,0.4555,2.16,0.0,0.85,463.2,0.0,38599.81
87,2,0,979.88,0.4553,1.89,0.0,0.95,446.13,0.0,37177.38
87,2,4,1099.51,0.5904,2.0,0.0,1.25,649.18,0.0,54098.72
87,3,0,918.18,0.5762,1.82,0.0,1.07,529.04,0.0,44086.67
87,3,1,921.93,0.527,2.05,0.0,0.97,485.85,0.0,40487.18
87,3,8,1058.42,0.4474,1.97,0.0,0.82,473.58,0.0,39464.59
87,4,1,912.71,0.6036,1.95,0.0,1.15,550.94,0.0,45911.56
87,4,2,1099.22,0.4484,2.01,0.0,0.94,492.9,0.0,41074.78
87,4,5,1094.22,0.4678,2.14,0.0,0.86,511.85,0.0,42653.83
87,4,6,902.3,0.4718,2.09,0.0,1.03,425.67,0.0,35472.83
87,4,12,1036.34,0.5523,2.01,0.0,1.09,572.39,0.0,47699.46
87,4,13,953.37,0.4931,2.06,0.0,0.93,470.06,0.0,39171.99
87,5,0,922.31,0.5694,1.97,0.0,1.06,525.16,0.0,43763.72
87,5,4,990.74,0.4383,2.18,0.0,0.81,434.26,0.0,36188.5
87,5,11,1075.17,0.4789,1.91,0.0,0.95,514.94,0.0,42912.04
87,5,12,1000.12,0.4515,1.87,0.0,0.82,451.52,0.0,37626.36
87,6,1,1082.53,0.4557,2.15,0.0,0.93,493.32,0.0,41109.91
87,6,4,959.69,0.5703,2.06,0.0,1.1,547.32,0.0,45609.98
87,6,9,1021.79,0.4283,1.86,0.0,0.8,437.6,0.0,36466.89
87,7,0,1052.5,0.4261,2.02,0.0,0.85,448.49,0.0,37374.56
87,7,1,1055.73,0.4462,2.01,0.0,0.91,471.1,0.0,39258.65
87,8,1,900.11,0.4266,1.93,0.0,0.91,383.97,0.0,31997.9
87,8,3,903.9,0.4612,2.17,0.0,0.85,416.86,0.0,34737.93
87,8,10,1075.74,0.6037,2.13,0.0,1.21,649.43,0.0,54118.81
87,8,14,961.5,0.5303,1.82,0.0,0.99,509.9,0.0,42491.92
87,9,0,1075.6,0.5433,2.18,0.0,1.18,584.33,0.0,48694.36
87,9,6,917.13,0.5768,1.99,0.0,1.07,528.97,0.0,44080.43
87,10,0,913.84,0.4437,2.1,0.0,0.88,405.46,0.0,33788.3
87,10,8,1053.17,0.5577,1.85,0.0,1.15,587.37,0.0,48947.29
87,11,0,995.06,0.451,2.02,0.0,0.95,448.74,0.0,37394.88
87,11,5,953.01,0.5983,2.15,0.0,1.16,570.17,0.0,47513.91
87,12,4,984.63,0.619,1.88,0.0,1.34,609.45,0.0,50787.22
87,12,5,1007.86,0.491,2.09,0.0,0.96,494.86,0.0,41238.35
87,13,0,940.23,0.6139,1.92,0.0,1.33,577.24,0.0,48103.23
87,13,4,1099.03,0.5442,2.06,0.0,1.05,598.07,0.0,49839.06
87,14,0,987.62,0.5138,2.01,0.0,1.0,507.43,0.0,42285.43
87,14,8,924.2,0.5019,1.89,0.0,1.04,463.84,0.0,38653.1
88,0,1,953.4,0.5667,2.17,0.0,1.14,540.28,0.0,45023.02
88,0,2,1029.61,0.4855,2.04,0.0,0.93,499.86,0.0,41654.89
88,0,3,934.23,0.5632,2.09,0.0,1.18,526.12,0.0,43843.7
88,0,5,932.68,0.4182,1.95,0.0,0.89,390.06,0.0,32505.07
88,0,7,1097.9,0.4994,2.06,0.0,1.03,548.33,0.0,45694.11
88,0,9,1011.39,0.4165,2.07,0.0,0.75,421.25,0.0,35104.43
88,0,10,1068.57,0.4987,2.11,0.0,0.95,532.85,0.0,44404.45
88,0,11,945.81,0.5032,1.81,0.0,0.97,475.9,0.0,39658.37
88,0,13,963.09,0.4323,1.91,0.0,0.95,416.37,0.0,34697.55
88,0,14,942.2,0.5196,2.18,0.0,1.07,489.56,0.0,40796.36
88,1,0,1075.27,0.595,1.93,0.0,1.2,639.81,0.0,53317.56
88,1,3,1031.09,0.588,1.96,0.0,1.22,606.3,0.0,50524.65
88,1,4,1082.91,0.4915,1.98,0.0,0.91,532.27,0.0,44355.59
88,1,6,952.98,0.4375,1.9,0.0,0.91,416.94,0.0,34745.05
88,1,7,1012.27,0.4469,1.91,0.0,0.92,452.38,0.0,37698.72
88,1,8,1016.92,0.5961,2.16,0.0,1.12,606.17,0.0,50513.98
88,2,0,979.88,0.5343,1.89,0.0,1.04,523.5,0.0,43625.25
88,2,4,1099.51,0.407,2.0,0.0,0.8,447.47,0.0,37289.26
88,3,0,918.18,0.542,1.82,0.0,1.18,497.66,0.0,41471.93
88,3,1,921.93,0.4999,2.05,0.0,0.97,460.87,0.0,38406.1
88,3,8,1058.42,0.4938,1.97,0.0,0.89,522.67,0.0,43555.58
88,4,1,912.71,0.4946,1.95,0.0,1.05,451.47,0.0,37622.36
88,4,2,1099.22,0.5305,2.01,0.0,1.14,583.1,0.0,48591.3
88,4,5,1094.22,0.4829,2.14,0.0,0.93,528.4,0.0,44033.22
88,4,6,902.3,0.4524,2.09,0.0,0.95,408.21,0.0,34017.44
88,4,12,1036.34,0.5705,2.01,0.0,1.25,591.24,0.0,49270.29
88,4,13,953.37,0.4075,2.06,0.0,0.8,388.47,0.0,32372.67
88,5,0,922.31,0.518,1.97,0.0,1.07,477.76,0.0,39813.28
88,5,4,990.74,0.432,2.18,0.0,0.87,428.03,0.0,35669.06
88,5,11,1075.17,0.508,1.91,0.0,1.03,546.15,0.0,45512.9
88,5,12,1000.12,0.5079,1.87,0.0,1.02,507.99,0.0,42332.87
88,6,1,1082.53,0.4211,2.15,0.0,0.9,455.89,0.0,37991.23
88,6,4,959.69,0.5274,2.06,0.0,1.14,506.14,0.0,42178.38
88,6,9,1021.79,0.5111,1.86,0.0,1.11,522.27,0.0,43522.86
